Jack Eichel,43.91,8,  KKUPFL ADP: 22.53  |  Elite Prospects Rank: 41  |  Steve Laidlaw: 31  |  Blake: 15  |  DOM (RK): 51
Brayden Point,44.05,8,  KKUPFL ADP: 30.33  |  Elite Prospects Rank: 32  |  Steve Laidlaw: 45  |  Blake: 32  |  DOM (RK): 48
Jacob Markstrom,44.49,5,  KKUPFL ADP: 133.04  |  DOM (RK): 35
Jeremy Swayman,44.57,5,  KKUPFL ADP: 115.26  |  DOM (RK): 37
Adam Fox,45.61,8,  KKUPFL ADP: 36.16  |  Elite Prospects Rank: 45  |  Steve Laidlaw: 26  |  Blake: 81  |  DOM (RK): 45
Sergei Bobrovsky,46.02,5,  KKUPFL ADP: 92.92  |  DOM (RK): 41
Ilya Sorokin,46.28,5,  KKUPFL ADP: 114.2  |  DOM (RK): 39
Victor Hedman,47.49,8,  KKUPFL ADP: 43.53  |  Elite Prospects Rank: 99  |  Steve Laidlaw: 18  |  Blake: 62  |  DOM (RK): 44
Aleksander Barkov,48.96,8,  KKUPFL ADP: 31.13  |  Elite Prospects Rank: 21  |  Steve Laidlaw: 20  |  Blake: 30  |  DOM (RK): 59
Alex Ovechkin,52.69,8,  KKUPFL ADP: 48.87  |  Elite Prospects Rank: 146  |  Steve Laidlaw: 30  |  Blake: 39  |  DOM (RK): 47
Moritz Seider,54.01,8,  KKUPFL ADP: 73.74  |  Elite Prospects Rank: 118  |  Steve Laidlaw: 34  |  Blake: 121  |  DOM (RK): 40
Jesper Bratt,54.26,8,  KKUPFL ADP: 36.51  |  Elite Prospects Rank: 22  |  Steve Laidlaw: 85  |  Blake: 48  |  DOM (RK): 57
Miro Heiskanen,54.42,8,  KKUPFL ADP: 67.0  |  Elite Prospects Rank: 55  |  Steve Laidlaw: 38  |  Blake: 99  |  DOM (RK): 50
Alexandar Georgiev,54.55,5,  KKUPFL ADP: 134.3  |  DOM (RK): 46
Josh Morrissey,54.84,8,  KKUPFL ADP: 55.54  |  Elite Prospects Rank: 64  |  Steve Laidlaw: 37  |  Blake: 80  |  DOM (RK): 53
Tim Stutzle,55.57,8,  KKUPFL ADP: 38.58  |  Elite Prospects Rank: 24  |  Steve Laidlaw: 47  |  Blake: 34  |  DOM (RK): 64
Sebastian Aho,55.58,10,  KKUPFL ADP: 38.02  |  Elite Prospects Rank: 19  |  Steve Laidlaw: 58  |  Blake: 38  |  DOM (RK): 63
Connor Bedard,58.15,7,  KKUPFL ADP: 33.04  |  Elite Prospects Rank: 26  |  Steve Laidlaw: 56  |  Blake: 35  |  DOM (RK): 67
Mackenzie Weegar,58.34,8,  KKUPFL ADP: 65.91  |  Elite Prospects Rank: 187  |  Steve Laidlaw: 49  |  Blake: 84  |  DOM (RK): 42
Morgan Rielly,58.59,8,  KKUPFL ADP: 81.81  |  Elite Prospects Rank: 115  |  Steve Laidlaw: 33  |  Blake: 94  |  DOM (RK): 49
Wyatt Johnston,58.66,8,  KKUPFL ADP: 59.45  |  Elite Prospects Rank: 37  |  Steve Laidlaw: 116  |  Blake: 47  |  DOM (RK): 56
Matt Barzal,59.66,8,  KKUPFL ADP: 53.13  |  Elite Prospects Rank: 54  |  Steve Laidlaw: 76  |  Blake: 43  |  DOM (RK): 61
