Jake Sanderson,223.76,4,  KKUPFL ADP: 176.89  |  Steve Laidlaw Rank: 147  |  DOM RK (PUCKIN AROUND): 237
Brandon Tanev,228.0,2,  DOM RK (PUCKIN AROUND): 228
Colton Parayko,228.4,3,  KKUPFL ADP: 250.78  |  DOM RK (PUCKIN AROUND): 226
Adam Henrique,229.08,5,  KKUPFL ADP: 251.61  |  Steve Laidlaw Rank: 187  |  NHL.com (Points): 184  |  DOM RK (PUCKIN AROUND): 236
Blake Coleman,229.61,6,  KKUPFL ADP: 252.78  |  Elite Prospects Rank: 248.0  |  Steve Laidlaw Rank: 264  |  NHL.com (Points): 206  |  DOM RK (PUCKIN AROUND): 224
William Karlsson,229.61,6,  KKUPFL ADP: 250.18  |  Elite Prospects Rank: 207.0  |  Steve Laidlaw Rank: 241  |  NHL.com (Points): 170  |  DOM RK (PUCKIN AROUND): 235
Michael Bunting,231.27,5,  KKUPFL ADP: 244.31  |  Steve Laidlaw Rank: 173  |  NHL.com (Points): 195  |  DOM RK (PUCKIN AROUND): 240
Anthony Beauvillier,232.5,6,  KKUPFL ADP: 239.05  |  Elite Prospects Rank: 200.0  |  Steve Laidlaw Rank: 247  |  NHL.com (Points): 146  |  DOM RK (PUCKIN AROUND): 243
Nicholas Paul,233.0,2,  Steve Laidlaw Rank: 267  |  NHL.com (Points): 199
Lukas Reichel,233.49,6,  KKUPFL ADP: 209.89  |  Elite Prospects Rank: 197.0  |  Steve Laidlaw Rank: 230  |  NHL.com (Points): 115  |  DOM RK (PUCKIN AROUND): 253
Yanni Gourde,235.25,6,  KKUPFL ADP: 252.35  |  Elite Prospects Rank: 206.0  |  Steve Laidlaw Rank: 246  |  NHL.com (Points): 183  |  DOM RK (PUCKIN AROUND): 241
Trevor Moore,235.59,3,  KKUPFL ADP: 250.43  |  DOM RK (PUCKIN AROUND): 234
Ryan Pulock,236.02,4,  KKUPFL ADP: 252.28  |  Steve Laidlaw Rank: 248  |  DOM RK (PUCKIN AROUND): 233
Jakub Vrana,237.96,6,  KKUPFL ADP: 183.48  |  Elite Prospects Rank: 165.0  |  Steve Laidlaw Rank: 169  |  NHL.com (Points): 126  |  DOM RK (PUCKIN AROUND): 271
Esa Lindell,238.0,2,  DOM RK (PUCKIN AROUND): 238
Evgeny Kuznetsov,238.81,6,  KKUPFL ADP: 223.42  |  Elite Prospects Rank: 155.0  |  Steve Laidlaw Rank: 121  |  NHL.com (Points): 118  |  DOM RK (PUCKIN AROUND): 275
Ryan Graves,240.3,3,  KKUPFL ADP: 252.39  |  DOM RK (PUCKIN AROUND): 239
Kirill Marchenko,241.66,6,  KKUPFL ADP: 248.18  |  Elite Prospects Rank: 236.0  |  Steve Laidlaw Rank: 257  |  NHL.com (Points): 157  |  DOM RK (PUCKIN AROUND): 249
Connor Clifton,242.0,2,  DOM RK (PUCKIN AROUND): 242
Patrice Bergeron,242.61,1,  KKUPFL ADP: 242.61
