Mark Scheifele,80.45,9,  KKUPFL ADP: 90.95  |  Elite Prospects Rank: 55.0  |  Steve Laidlaw Rank: 72  |  NHL.com (Points): 52  |  DOM RK (KKUPFL): 86
Linus Ullmark,81.73,7,  KKUPFL ADP: 114.31  |  Elite Prospects Rank: 56.0  |  DOM RK (KKUPFL): 81
Adrian Kempe,83.41,9,  KKUPFL ADP: 61.77  |  Elite Prospects Rank: 138.0  |  Steve Laidlaw Rank: 77  |  NHL.com (Points): 70  |  DOM RK (KKUPFL): 82
John Gibson,83.57,7,  KKUPFL ADP: 209.49  |  Elite Prospects Rank: 187.0  |  DOM RK (KKUPFL): 59
Patrik Laine,83.85,9,  KKUPFL ADP: 63.72  |  Elite Prospects Rank: 94.0  |  Steve Laidlaw Rank: 59  |  NHL.com (Points): 80  |  DOM RK (KKUPFL): 88
Jeff Skinner,84.38,9,  KKUPFL ADP: 84.12  |  Elite Prospects Rank: 70.0  |  Steve Laidlaw Rank: 82  |  NHL.com (Points): 49  |  DOM RK (KKUPFL): 90
Darcy Kuemper,85.6,7,  KKUPFL ADP: 142.09  |  Elite Prospects Rank: 156.0  |  DOM RK (KKUPFL): 72
Sam Reinhart,88.11,9,  KKUPFL ADP: 86.52  |  Elite Prospects Rank: 83.0  |  Steve Laidlaw Rank: 63  |  NHL.com (Points): 93  |  DOM RK (KKUPFL): 91
Joe Pavelski,88.39,9,  KKUPFL ADP: 86.17  |  Elite Prospects Rank: 92.0  |  Steve Laidlaw Rank: 58  |  NHL.com (Points): 37  |  DOM RK (KKUPFL): 97
Joel Eriksson Ek,89.75,9,  KKUPFL ADP: 114.34  |  Elite Prospects Rank: 128.0  |  Steve Laidlaw Rank: 95  |  NHL.com (Points): 122  |  DOM RK (KKUPFL): 79
Chris Kreider,89.78,9,  KKUPFL ADP: 111.78  |  Elite Prospects Rank: 115.0  |  Steve Laidlaw Rank: 90  |  NHL.com (Points): 87  |  DOM RK (KKUPFL): 85
Elias Lindholm,90.13,9,  KKUPFL ADP: 98.7  |  Elite Prospects Rank: 76.0  |  Steve Laidlaw Rank: 100  |  NHL.com (Points): 59  |  DOM RK (KKUPFL): 93
Adin Hill,90.73,7,  KKUPFL ADP: 203.62  |  Elite Prospects Rank: 218.0  |  DOM RK (KKUPFL): 65
Jesper Bratt,91.44,9,  KKUPFL ADP: 75.16  |  Elite Prospects Rank: 54.0  |  Steve Laidlaw Rank: 88  |  NHL.com (Points): 50  |  DOM RK (KKUPFL): 102
Alex Pietrangelo,92.7,8,  KKUPFL ADP: 83.28  |  Elite Prospects Rank: 125.0  |  Steve Laidlaw Rank: 123  |  DOM RK (KKUPFL): 87
Valeri Nichushkin,94.54,9,  KKUPFL ADP: 90.86  |  Elite Prospects Rank: 127.0  |  Steve Laidlaw Rank: 89  |  NHL.com (Points): 67  |  DOM RK (KKUPFL): 95
Seth Jones,95.33,8,  KKUPFL ADP: 109.12  |  Elite Prospects Rank: 102.0  |  Steve Laidlaw Rank: 106  |  DOM RK (KKUPFL): 92
Vitek Vanecek,95.38,7,  KKUPFL ADP: 146.59  |  Elite Prospects Rank: 57.0  |  DOM RK (KKUPFL): 94
John Carlson,95.4,8,  KKUPFL ADP: 44.56  |  Elite Prospects Rank: 169.0  |  Steve Laidlaw Rank: 39  |  DOM RK (KKUPFL): 99
Connor Bedard,95.77,6,  KKUPFL ADP: 51.89  |  Elite Prospects Rank: 63.0  |  Steve Laidlaw Rank: 83  |  NHL.com (Points): 43  |  DOM RK (KKUPFL): 111
Jonathan Marchessault,98.97,9,  KKUPFL ADP: 101.33  |  Elite Prospects Rank: 146.0  |  Steve Laidlaw Rank: 65  |  NHL.com (Points): 74  |  DOM RK (KKUPFL): 100
Charlie Mcavoy,99.16,8,  KKUPFL ADP: 90.3  |  Elite Prospects Rank: 93.0  |  Steve Laidlaw Rank: 97  |  DOM RK (KKUPFL): 101
Trevor Zegras,99.5,9,  KKUPFL ADP: 109.72  |  Elite Prospects Rank: 50.0  |  Steve Laidlaw Rank: 130  |  NHL.com (Points): 57  |  DOM RK (KKUPFL): 105
