Connor Hellebuyck,36.59,4,  KKUPFL ADP: 74.31  |  Elite Prospects Rank: 35.0  |  DOM RK (PUCKIN AROUND): 18
Jake Guentzel,39.01,5,  KKUPFL ADP: 37.36  |  Elite Prospects Rank: 62.0  |  Steve Laidlaw Rank: 43  |  DOM RK (PUCKIN AROUND): 35
Brayden Point,39.07,5,  KKUPFL ADP: 29.11  |  Elite Prospects Rank: 38.0  |  Steve Laidlaw Rank: 52  |  DOM RK (PUCKIN AROUND): 41
Kyle Connor,39.35,5,  KKUPFL ADP: 28.36  |  Elite Prospects Rank: 48.0  |  Steve Laidlaw Rank: 25  |  DOM RK (PUCKIN AROUND): 47
John Tavares,39.84,5,  KKUPFL ADP: 38.39  |  Elite Prospects Rank: 61.0  |  Steve Laidlaw Rank: 40  |  DOM RK (PUCKIN AROUND): 37
Andrei Svechnikov,40.87,5,  KKUPFL ADP: 46.98  |  Elite Prospects Rank: 80.0  |  Steve Laidlaw Rank: 50  |  DOM RK (PUCKIN AROUND): 29
Alexandar Georgiev,43.35,4,  KKUPFL ADP: 71.83  |  Elite Prospects Rank: 32.0  |  DOM RK (PUCKIN AROUND): 31
Nico Hischier,45.65,5,  KKUPFL ADP: 45.84  |  Elite Prospects Rank: 41.0  |  Steve Laidlaw Rank: 71  |  DOM RK (PUCKIN AROUND): 40
Alex Debrincat,47.81,5,  KKUPFL ADP: 42.42  |  Elite Prospects Rank: 97.0  |  Steve Laidlaw Rank: 33  |  DOM RK (PUCKIN AROUND): 46
Moritz Seider,49.55,5,  KKUPFL ADP: 73.45  |  Elite Prospects Rank: 87.0  |  Steve Laidlaw Rank: 115  |  DOM RK (PUCKIN AROUND): 15
Roope Hintz,50.01,5,  KKUPFL ADP: 38.7  |  Elite Prospects Rank: 42.0  |  Steve Laidlaw Rank: 54  |  DOM RK (PUCKIN AROUND): 56
Alex Tuch,53.51,5,  KKUPFL ADP: 46.47  |  Elite Prospects Rank: 59.0  |  Steve Laidlaw Rank: 78  |  DOM RK (PUCKIN AROUND): 50
Jack Eichel,54.29,5,  KKUPFL ADP: 28.28  |  Elite Prospects Rank: 34.0  |  Steve Laidlaw Rank: 49  |  DOM RK (PUCKIN AROUND): 72
Zach Hyman,54.62,5,  KKUPFL ADP: 44.89  |  Elite Prospects Rank: 66.0  |  Steve Laidlaw Rank: 53  |  DOM RK (PUCKIN AROUND): 58
Evan Bouchard,55.27,5,  KKUPFL ADP: 38.38  |  Elite Prospects Rank: 51.0  |  Steve Laidlaw Rank: 21  |  DOM RK (PUCKIN AROUND): 73
Thatcher Demko,55.63,4,  KKUPFL ADP: 109.78  |  Elite Prospects Rank: 29.0  |  DOM RK (PUCKIN AROUND): 33
Artemi Panarin,55.86,5,  KKUPFL ADP: 37.64  |  Elite Prospects Rank: 27.0  |  Steve Laidlaw Rank: 19  |  DOM RK (PUCKIN AROUND): 79
Erik Karlsson,58.37,5,  KKUPFL ADP: 34.92  |  Elite Prospects Rank: 22.0  |  Steve Laidlaw Rank: 35  |  DOM RK (PUCKIN AROUND): 82
